207 documents , 1 concepts , 985 context features (15281) 
kappaF 10.000000, kappaK 4.000000, a0 7.000000, b0 3.000000, K 15, max_docs_per_slice 2000, start -800, end 400, times 13, dT 100, I 1000


map[]

===============  per type  ===============
1.5254816749105387e-06   T=0,K=0:  nlsj61372 (0.108) ; 115887 (0.032) ; 49780 (0.023) ; 15281 (0.023) ; 90504 (0.022) ; 114684 (0.022) ; 92783 (0.021) ; 15274 (0.020) ; 12485 (0.020) ; 19412 (0.019) ; 
0.0024931442003964994   T=5,K=7:  41024 (0.156) ; 48051 (0.042) ; 61245 (0.036) ; 44964 (0.029) ; 76029 (0.029) ; 88464 (0.026) ; 114615 (0.026) ; 52571 (0.024) ; 84245 (0.022) ; 92329 (0.021) ; 
0.002199330568336613   T=6,K=7:  41024 (0.061) ; 61245 (0.056) ; 48051 (0.046) ; 44964 (0.040) ; 76029 (0.028) ; 114615 (0.025) ; 92329 (0.025) ; 84245 (0.024) ; nlsj4453 (0.024) ; 88464 (0.022) ; 
0.002391043765454859   T=7,K=7:  61245 (0.061) ; 44964 (0.051) ; 48051 (0.029) ; 41024 (0.029) ; 52571 (0.028) ; 76029 (0.028) ; 114615 (0.024) ; 84245 (0.024) ; 4845 (0.022) ; 57460 (0.021) ; 
0.0023824634780097893   T=8,K=7:  61245 (0.050) ; 44964 (0.039) ; 76029 (0.034) ; 114615 (0.034) ; 41024 (0.032) ; 104655 (0.030) ; 52571 (0.027) ; 4845 (0.027) ; 23332 (0.026) ; 33426 (0.024) ; 
0.0027450512623330035   T=9,K=7:  37777 (0.038) ; 84245 (0.035) ; 57460 (0.032) ; 61245 (0.032) ; 114615 (0.031) ; 41024 (0.031) ; 44964 (0.031) ; 52571 (0.026) ; 64165 (0.026) ; 114548 (0.023) ; 
0.0041879949822180825   T=10,K=7:  41024 (0.041) ; 52571 (0.037) ; 84245 (0.037) ; 114615 (0.036) ; 37777 (0.030) ; 98414 (0.027) ; 114548 (0.026) ; 64165 (0.024) ; 76029 (0.023) ; 57460 (0.023) ; 
0.005948115647501441   T=11,K=7:  41024 (0.059) ; 52571 (0.046) ; 98414 (0.039) ; 114615 (0.032) ; 76029 (0.029) ; 84245 (0.026) ; 64165 (0.025) ; 35611 (0.025) ; 1987 (0.024) ; 114548 (0.023) ; 
0.007839830259667132   T=12,K=7:  41024 (0.056) ; 52571 (0.047) ; 114548 (0.042) ; 37777 (0.034) ; 112833 (0.033) ; 64165 (0.030) ; 114615 (0.026) ; 76029 (0.025) ; 98414 (0.025) ; 33426 (0.021) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=7:  41024 (0.071) ; 61245 (0.045) ; 44964 (0.043) ; 98414 (0.039) ; 76029 (0.038) ; 48051 (0.031) ; 52571 (0.025) ; 114615 (0.024) ; 84245 (0.022) ; 35611 (0.020) ; 

0.007337791672702165   T=0,K=8:  115301 (0.073) ; 54469 (0.059) ; 42830 (0.057) ; 51241 (0.039) ; 2815 (0.038) ; 63013 (0.032) ; 61754 (0.031) ; nlsj9493 (0.030) ; 104355 (0.029) ; 115892 (0.026) ; 
0.010749482491795985   T=1,K=8:  54469 (0.082) ; 115301 (0.074) ; 51241 (0.048) ; 2815 (0.046) ; nlsj9493 (0.040) ; 104355 (0.028) ; 21401 (0.027) ; 42830 (0.027) ; 61754 (0.026) ; 63013 (0.026) ; 
0.013619050014034767   T=2,K=8:  54469 (0.102) ; 51241 (0.075) ; 115301 (0.061) ; nlsj9493 (0.052) ; 2815 (0.038) ; 21401 (0.036) ; 70991 (0.032) ; 43977 (0.029) ; 63013 (0.027) ; 52332 (0.027) ; 
0.013106572715623486   T=3,K=8:  54469 (0.188) ; 2815 (0.059) ; 51241 (0.050) ; 115301 (0.047) ; nlsj9493 (0.042) ; 63013 (0.026) ; 85306 (0.023) ; 43977 (0.022) ; 70991 (0.022) ; 88464 (0.022) ; 
0.014043967113669715   T=4,K=8:  54469 (0.127) ; 115301 (0.094) ; 2815 (0.053) ; nlsj9493 (0.051) ; 51241 (0.042) ; 42830 (0.035) ; 63013 (0.029) ; 41918 (0.027) ; 43977 (0.026) ; 85306 (0.025) ; 
0.012461096786045383   T=5,K=8:  54469 (0.155) ; 115301 (0.094) ; 51241 (0.058) ; nlsj9493 (0.052) ; 42830 (0.037) ; 63013 (0.036) ; 2815 (0.028) ; 41918 (0.025) ; 81774 (0.021) ; 85306 (0.020) ; 
0.008520561829635315   T=6,K=8:  54469 (0.197) ; 51241 (0.055) ; nlsj9493 (0.053) ; 42830 (0.048) ; 115301 (0.047) ; 41918 (0.027) ; 2815 (0.025) ; 31352 (0.024) ; 52332 (0.023) ; 63013 (0.022) ; 
0.0075682713382650224   T=7,K=8:  54469 (0.177) ; 51241 (0.074) ; 115301 (0.071) ; nlsj9493 (0.047) ; 42830 (0.039) ; 41918 (0.031) ; 21872 (0.029) ; 52332 (0.025) ; 26196 (0.019) ; 31352 (0.018) ; 
0.010370823790619592   T=8,K=8:  54469 (0.117) ; nlsj9493 (0.101) ; 51241 (0.044) ; 115301 (0.037) ; 2815 (0.036) ; 42830 (0.034) ; 21872 (0.034) ; 52332 (0.031) ; 26196 (0.030) ; 41918 (0.029) ; 
0.009200769516169851   T=9,K=8:  nlsj9493 (0.142) ; 54469 (0.110) ; 2815 (0.051) ; 26196 (0.048) ; 42830 (0.037) ; 63013 (0.035) ; 51241 (0.034) ; 21872 (0.033) ; 52332 (0.031) ; 115301 (0.030) ; 
0.007759926191864453   T=10,K=8:  nlsj9493 (0.148) ; 54469 (0.117) ; 2815 (0.049) ; 63013 (0.035) ; 41918 (0.032) ; 52332 (0.031) ; 114706 (0.031) ; 115301 (0.028) ; 42830 (0.027) ; 51241 (0.026) ; 
0.01089981627836959   T=11,K=8:  54469 (0.097) ; nlsj9493 (0.062) ; 2815 (0.053) ; 26196 (0.051) ; 63013 (0.051) ; 31352 (0.035) ; 51241 (0.034) ; 21872 (0.032) ; 114706 (0.028) ; 41918 (0.028) ; 
0.012108059083745482   T=12,K=8:  54469 (0.097) ; 26196 (0.073) ; 51241 (0.071) ; nlsj9493 (0.050) ; 63013 (0.042) ; 2815 (0.042) ; 31352 (0.030) ; 8909 (0.027) ; 42830 (0.024) ; nlsj8577 (0.024) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=8:  54469 (0.125) ; nlsj9493 (0.067) ; 115301 (0.053) ; 51241 (0.050) ; 2815 (0.041) ; 42830 (0.033) ; 63013 (0.031) ; 41918 (0.024) ; 26196 (0.024) ; 52332 (0.024) ; 

0.37864407032376496   T=0,K=9:  66342 (0.048) ; 45794 (0.036) ; 80140 (0.033) ; 28569 (0.029) ; 42214 (0.029) ; 71023 (0.026) ; nlsj107632 (0.023) ; 11305 (0.023) ; 14023 (0.021) ; 60535 (0.020) ; 
0.37958889986059696   T=1,K=9:  80140 (0.045) ; nlsj107632 (0.040) ; 66342 (0.032) ; 11305 (0.032) ; 28569 (0.031) ; 42214 (0.028) ; 60535 (0.028) ; 71023 (0.023) ; 101559 (0.018) ; 68876 (0.018) ; 
0.4476449487438704   T=2,K=9:  80140 (0.047) ; 66342 (0.044) ; 11305 (0.030) ; nlsj107632 (0.027) ; 28569 (0.026) ; 74126 (0.022) ; 42214 (0.019) ; 68876 (0.019) ; 17050 (0.018) ; 42713 (0.018) ; 
0.3797113605794829   T=3,K=9:  66342 (0.063) ; 11305 (0.038) ; 74126 (0.038) ; 28569 (0.033) ; 22209 (0.029) ; 42713 (0.021) ; 45794 (0.020) ; nlsj107632 (0.020) ; 69982 (0.017) ; 71023 (0.016) ; 
0.3227293468762656   T=4,K=9:  42713 (0.037) ; 66342 (0.036) ; 74126 (0.031) ; 22209 (0.031) ; 28569 (0.028) ; 11305 (0.028) ; 46249 (0.024) ; 71023 (0.020) ; 80140 (0.019) ; 76512 (0.018) ; 
0.29156540547536935   T=5,K=9:  66342 (0.038) ; 28569 (0.037) ; 11305 (0.036) ; 73672 (0.034) ; 22209 (0.032) ; 46249 (0.028) ; 42713 (0.027) ; 80140 (0.025) ; 74126 (0.020) ; 103745 (0.015) ; 
0.2707830146262465   T=6,K=9:  46249 (0.045) ; 28569 (0.034) ; 42713 (0.030) ; 11305 (0.028) ; 73672 (0.028) ; 66342 (0.026) ; 22209 (0.021) ; 26207 (0.017) ; 24104 (0.016) ; 80140 (0.016) ; 
0.25082882553379204   T=7,K=9:  11305 (0.037) ; 46249 (0.037) ; 73672 (0.028) ; 42713 (0.026) ; 66342 (0.025) ; 28569 (0.025) ; 24104 (0.021) ; 104698 (0.019) ; 80140 (0.018) ; 11106 (0.017) ; 
0.22869396885407403   T=8,K=9:  11305 (0.045) ; 66342 (0.042) ; 42713 (0.040) ; 28569 (0.029) ; 46249 (0.027) ; 24104 (0.024) ; 90504 (0.023) ; 73672 (0.022) ; 11106 (0.021) ; 103745 (0.020) ; 
0.24294032029354082   T=9,K=9:  42713 (0.057) ; 66342 (0.044) ; 46249 (0.042) ; 11305 (0.036) ; 68876 (0.029) ; 90504 (0.029) ; 28569 (0.025) ; 24104 (0.024) ; 73672 (0.021) ; 43206 (0.021) ; 
0.27179969951107136   T=10,K=9:  46249 (0.066) ; 42713 (0.046) ; 73672 (0.036) ; 28569 (0.035) ; 11305 (0.031) ; 90504 (0.030) ; 66342 (0.027) ; 80327 (0.023) ; 103745 (0.021) ; 68876 (0.019) ; 
0.29121624128735785   T=11,K=9:  46249 (0.083) ; 73672 (0.046) ; 42713 (0.046) ; 28569 (0.043) ; 80327 (0.035) ; 66342 (0.031) ; 90504 (0.026) ; 71023 (0.023) ; 45794 (0.020) ; 68876 (0.020) ; 
0.24466627577282327   T=12,K=9:  46249 (0.086) ; 73672 (0.074) ; 28569 (0.057) ; 42713 (0.037) ; 66342 (0.030) ; 80327 (0.028) ; 71023 (0.024) ; 90504 (0.019) ; 43206 (0.016) ; 68876 (0.016) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=9:  46249 (0.038) ; 66342 (0.037) ; 28569 (0.033) ; 42713 (0.032) ; 11305 (0.030) ; 73672 (0.027) ; 80140 (0.022) ; 22209 (0.018) ; 71023 (0.017) ; 45794 (0.016) ; 

0.00047083253468110806   T=0,K=10:  102676 (0.087) ; 74126 (0.044) ; nlsj82141 (0.037) ; 79595 (0.034) ; 38547 (0.032) ; 68890 (0.030) ; 110114 (0.030) ; 55104 (0.026) ; 48910 (0.026) ; 39487 (0.024) ; 
0.0004850388255771181   T=1,K=10:  102676 (0.071) ; 79595 (0.050) ; nlsj82141 (0.039) ; 74126 (0.032) ; 110114 (0.028) ; 38547 (0.027) ; 55149 (0.026) ; 55104 (0.024) ; 68890 (0.023) ; 13096 (0.023) ; 
0.0005469219479236993   T=2,K=10:  nlsj82141 (0.080) ; 79595 (0.040) ; 102676 (0.036) ; 55149 (0.033) ; 110114 (0.029) ; 49397 (0.029) ; 13096 (0.026) ; 55104 (0.026) ; 74126 (0.026) ; 63772 (0.024) ; 
0.0005776525131596172   T=3,K=10:  nlsj82141 (0.103) ; 55149 (0.042) ; 75552 (0.034) ; 102676 (0.030) ; 13096 (0.030) ; 79595 (0.027) ; 49397 (0.027) ; 74126 (0.026) ; 110114 (0.025) ; 38547 (0.022) ; 
0.0007389759141121759   T=4,K=10:  13096 (0.046) ; nlsj82141 (0.043) ; 55149 (0.041) ; 102676 (0.033) ; 74126 (0.032) ; 75552 (0.029) ; 79595 (0.027) ; 463 (0.025) ; 49397 (0.023) ; 92105 (0.020) ; 
0.0010186426340123504   T=5,K=10:  55149 (0.058) ; 74126 (0.033) ; 114404 (0.033) ; 13096 (0.031) ; nlsj82141 (0.028) ; 102676 (0.024) ; 11174 (0.024) ; 110114 (0.023) ; 92105 (0.022) ; 63772 (0.022) ; 
0.0013063459626317473   T=6,K=10:  55149 (0.052) ; 463 (0.040) ; 74126 (0.031) ; 63772 (0.031) ; 92105 (0.029) ; 114404 (0.025) ; 49397 (0.025) ; 84434 (0.024) ; 11174 (0.023) ; 13096 (0.021) ; 
0.0011112967029920566   T=7,K=10:  63772 (0.048) ; 74126 (0.045) ; 463 (0.044) ; 49397 (0.030) ; 55149 (0.026) ; nlsj71743 (0.026) ; 84434 (0.025) ; 11174 (0.024) ; 102676 (0.023) ; 98979 (0.019) ; 
0.0010502193318814024   T=8,K=10:  63772 (0.074) ; 74126 (0.073) ; 55149 (0.029) ; 49397 (0.027) ; nlsj71743 (0.026) ; 463 (0.026) ; 98979 (0.021) ; 11174 (0.021) ; 13096 (0.020) ; 110114 (0.019) ; 
0.0014278860817747818   T=9,K=10:  63772 (0.058) ; 74126 (0.053) ; nlsj71743 (0.049) ; 110114 (0.027) ; 11174 (0.027) ; 49397 (0.023) ; 463 (0.022) ; 92105 (0.020) ; 13096 (0.020) ; 113388 (0.018) ; 
0.00223945082858793   T=10,K=10:  63772 (0.062) ; 74126 (0.053) ; nlsj71743 (0.037) ; 49397 (0.032) ; 463 (0.027) ; 84434 (0.023) ; 92105 (0.022) ; 13096 (0.021) ; 82758 (0.021) ; 110114 (0.021) ; 
0.00270783080275936   T=11,K=10:  92105 (0.046) ; 63772 (0.044) ; 74126 (0.042) ; nlsj71743 (0.040) ; 82758 (0.035) ; 49397 (0.033) ; 11174 (0.028) ; 13096 (0.023) ; 13039 (0.023) ; 110114 (0.022) ; 
0.0023927674096023924   T=12,K=10:  82758 (0.065) ; 92105 (0.039) ; 49397 (0.037) ; 113388 (0.036) ; 11174 (0.035) ; 63772 (0.031) ; 6339 (0.029) ; nlsj71743 (0.028) ; 74126 (0.027) ; 13039 (0.025) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=10:  74126 (0.040) ; 63772 (0.036) ; nlsj82141 (0.033) ; 102676 (0.031) ; 55149 (0.031) ; 49397 (0.027) ; nlsj71743 (0.025) ; 13096 (0.024) ; 110114 (0.023) ; 463 (0.023) ; 

0.0016921938742140406   T=0,K=11:  112833 (0.073) ; 84234 (0.069) ; 63772 (0.066) ; 110734 (0.053) ; 72627 (0.032) ; 3630 (0.031) ; 65975 (0.031) ; 20621 (0.030) ; 91097 (0.027) ; 98875 (0.020) ; 
0.002087383055233178   T=1,K=11:  112833 (0.074) ; 84234 (0.062) ; 115887 (0.042) ; 110734 (0.038) ; 63772 (0.037) ; 65975 (0.033) ; 3630 (0.027) ; 98875 (0.027) ; 72627 (0.025) ; 20621 (0.020) ; 
0.0022728535914184893   T=2,K=11:  112833 (0.078) ; 115887 (0.055) ; 84234 (0.049) ; 63772 (0.036) ; 65975 (0.035) ; 110734 (0.027) ; nlsj39496 (0.026) ; 3630 (0.025) ; 57340 (0.025) ; 20621 (0.025) ; 
0.0016809965429798429   T=3,K=11:  112833 (0.103) ; 115887 (0.067) ; 84234 (0.057) ; 65975 (0.036) ; 57340 (0.029) ; 3630 (0.025) ; 20621 (0.024) ; 47980 (0.023) ; nlsj39496 (0.023) ; 63772 (0.022) ; 
0.001716158714660874   T=4,K=11:  112833 (0.076) ; 115887 (0.064) ; 57340 (0.037) ; 15281 (0.033) ; 84234 (0.031) ; 20621 (0.026) ; 65975 (0.025) ; 103701 (0.022) ; nlsj39496 (0.022) ; 63772 (0.021) ; 
0.002384475775429041   T=5,K=11:  115887 (0.083) ; 112833 (0.055) ; 57340 (0.038) ; 62204 (0.034) ; 84234 (0.033) ; nlsj39496 (0.032) ; 65975 (0.031) ; 103701 (0.030) ; 47980 (0.030) ; 63772 (0.023) ; 
0.002731273884927443   T=6,K=11:  115887 (0.060) ; 112833 (0.042) ; 103701 (0.038) ; 57340 (0.037) ; 63772 (0.034) ; 65975 (0.030) ; nlsj39496 (0.029) ; 15281 (0.026) ; 62204 (0.024) ; 6339 (0.023) ; 
0.002957132095056123   T=7,K=11:  115887 (0.072) ; 103701 (0.047) ; 63772 (0.032) ; 112833 (0.032) ; 57340 (0.031) ; 62204 (0.025) ; 6339 (0.023) ; 66187 (0.023) ; 84234 (0.022) ; 65975 (0.019) ; 
0.0028495236598423514   T=8,K=11:  115887 (0.116) ; 103701 (0.065) ; 63772 (0.040) ; 72627 (0.030) ; 20621 (0.026) ; 57340 (0.024) ; 6339 (0.021) ; 47980 (0.021) ; 112720 (0.017) ; 3630 (0.017) ; 
0.0025998239392526993   T=9,K=11:  115887 (0.075) ; 72627 (0.046) ; 63772 (0.044) ; 103701 (0.035) ; 20621 (0.029) ; 92094 (0.028) ; 6339 (0.023) ; 112720 (0.023) ; 57340 (0.022) ; 100990 (0.021) ; 
0.0034862841383181847   T=10,K=11:  115887 (0.091) ; 72627 (0.046) ; 103701 (0.041) ; 92094 (0.038) ; 3630 (0.031) ; 75475 (0.030) ; 112720 (0.028) ; 57340 (0.028) ; 6339 (0.026) ; 47980 (0.022) ; 
0.005113953044237724   T=11,K=11:  115887 (0.076) ; 72627 (0.053) ; 103701 (0.049) ; 75475 (0.046) ; 6339 (0.034) ; 92094 (0.029) ; 57340 (0.028) ; 3630 (0.028) ; 47980 (0.027) ; 81774 (0.025) ; 
0.004967639798570563   T=12,K=11:  75475 (0.062) ; 103701 (0.059) ; 72627 (0.055) ; 57340 (0.041) ; 115887 (0.039) ; 47980 (0.032) ; 81774 (0.032) ; 3630 (0.028) ; 92094 (0.025) ; 6339 (0.025) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=11:  115887 (0.066) ; 112833 (0.047) ; 103701 (0.035) ; 84234 (0.033) ; 63772 (0.031) ; 57340 (0.029) ; 72627 (0.028) ; 3630 (0.022) ; 20621 (0.022) ; 47980 (0.022) ; 

0.00014531110307258396   T=0,K=12:  58066 (0.032) ; 63772 (0.028) ; 52571 (0.028) ; 76029 (0.026) ; 19546 (0.026) ; 65313 (0.025) ; 73277 (0.023) ; 93560 (0.022) ; 84548 (0.021) ; 40748 (0.019) ; 
0.0001768165287628867   T=1,K=12:  63772 (0.039) ; 52571 (0.035) ; 58066 (0.030) ; 76029 (0.028) ; 19546 (0.024) ; 84548 (0.023) ; 15281 (0.022) ; 93560 (0.021) ; 65313 (0.020) ; 73277 (0.020) ; 
0.00014956538820345752   T=2,K=12:  63772 (0.041) ; 19546 (0.032) ; 15274 (0.032) ; 76029 (0.030) ; 52571 (0.027) ; 58066 (0.024) ; 73277 (0.022) ; 40748 (0.020) ; 84548 (0.020) ; 65313 (0.020) ; 
0.0001479912496735659   T=3,K=12:  63772 (0.035) ; 76029 (0.033) ; 65313 (0.030) ; 15274 (0.026) ; 58066 (0.025) ; 15047 (0.025) ; 52571 (0.022) ; 93560 (0.021) ; 110639 (0.020) ; 84548 (0.020) ; 
0.00017835525554916798   T=4,K=12:  58066 (0.045) ; 65313 (0.034) ; nlsj112815 (0.028) ; 76029 (0.027) ; 15047 (0.026) ; 63772 (0.026) ; 52571 (0.024) ; 15274 (0.024) ; 89366 (0.020) ; 31161 (0.019) ; 
0.0002570709569498239   T=5,K=12:  15047 (0.046) ; 58066 (0.040) ; 48291 (0.025) ; nlsj112815 (0.024) ; 52571 (0.023) ; 31161 (0.023) ; 89366 (0.023) ; 63772 (0.021) ; 65313 (0.021) ; 110639 (0.018) ; 
0.000248609673194853   T=6,K=12:  58066 (0.043) ; 89366 (0.030) ; 15047 (0.029) ; 63772 (0.024) ; 15281 (0.023) ; 65313 (0.020) ; 93560 (0.020) ; 48291 (0.019) ; 15274 (0.019) ; nlsj112815 (0.018) ; 
0.00019066915783008966   T=7,K=12:  58066 (0.046) ; 15281 (0.034) ; 63772 (0.027) ; 15047 (0.026) ; 65313 (0.025) ; 89366 (0.024) ; 76029 (0.022) ; 52571 (0.020) ; 48291 (0.020) ; 4548 (0.019) ; 
0.00016958475922629465   T=8,K=12:  15281 (0.050) ; 15047 (0.037) ; 58066 (0.036) ; 63772 (0.030) ; 102000 (0.025) ; 4548 (0.024) ; 110639 (0.022) ; 76029 (0.021) ; 48021 (0.019) ; 48291 (0.019) ; 
0.00022366002178952047   T=9,K=12:  15281 (0.033) ; 15047 (0.033) ; 15274 (0.031) ; 4548 (0.028) ; 110639 (0.027) ; 42267 (0.026) ; 102000 (0.025) ; 84234 (0.025) ; 58066 (0.022) ; 65313 (0.022) ; 
0.00025405236287956873   T=10,K=12:  15281 (0.061) ; 15047 (0.054) ; 110639 (0.037) ; 76029 (0.029) ; 15274 (0.028) ; 4548 (0.026) ; 58066 (0.022) ; 42267 (0.022) ; 102000 (0.022) ; 84234 (0.022) ; 
0.0003947371249560474   T=11,K=12:  15047 (0.058) ; 15281 (0.041) ; 15274 (0.039) ; 110639 (0.039) ; 42267 (0.037) ; 4548 (0.028) ; 84234 (0.024) ; 76029 (0.023) ; 58066 (0.021) ; nlsj112815 (0.021) ; 
0.00039299650723904255   T=12,K=12:  15274 (0.058) ; 42267 (0.057) ; 110639 (0.045) ; 15281 (0.041) ; 15047 (0.029) ; 72610 (0.027) ; 4548 (0.025) ; 84234 (0.019) ; 58066 (0.019) ; nlsj112815 (0.018) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=12:  58066 (0.031) ; 15047 (0.030) ; 15281 (0.029) ; 63772 (0.025) ; 15274 (0.025) ; 76029 (0.024) ; 110639 (0.023) ; 65313 (0.021) ; 52571 (0.018) ; 42267 (0.018) ; 

5.6952371802864734e-05   T=0,K=13:  111537 (0.062) ; 61791 (0.060) ; 76703 (0.053) ; 63772 (0.045) ; nlsj96033 (0.037) ; 46712 (0.036) ; 74378 (0.035) ; 67868 (0.031) ; 66295 (0.030) ; 3261 (0.027) ; 
5.1231689367015327e-05   T=1,K=13:  63772 (0.049) ; 61791 (0.048) ; 76703 (0.044) ; 74378 (0.039) ; 111537 (0.036) ; nlsj96033 (0.032) ; 67868 (0.029) ; 3261 (0.029) ; 46712 (0.028) ; 55139 (0.023) ; 
5.7209619492016984e-05   T=2,K=13:  63772 (0.068) ; 46712 (0.039) ; 61791 (0.035) ; nlsj96033 (0.032) ; 84234 (0.030) ; 76703 (0.027) ; 67868 (0.027) ; 3261 (0.026) ; 111537 (0.025) ; 15133 (0.024) ; 
5.9350605770316076e-05   T=3,K=13:  63772 (0.068) ; 46712 (0.040) ; 84234 (0.039) ; 67868 (0.027) ; 61791 (0.025) ; 66295 (0.024) ; 111537 (0.023) ; nlsj96033 (0.022) ; 15133 (0.022) ; 76703 (0.020) ; 
6.0825954138785695e-05   T=4,K=13:  84234 (0.049) ; 63772 (0.041) ; 46712 (0.040) ; 19775 (0.035) ; nlsj96033 (0.025) ; 15133 (0.021) ; 67868 (0.021) ; 6227 (0.019) ; 65552 (0.019) ; 66295 (0.019) ; 
7.130233617985376e-05   T=5,K=13:  19775 (0.039) ; 46712 (0.038) ; 84234 (0.036) ; 15133 (0.030) ; 67868 (0.030) ; 63772 (0.029) ; nlsj96033 (0.024) ; 15047 (0.021) ; 65552 (0.020) ; 110639 (0.018) ; 
0.00011033834585599632   T=6,K=13:  63772 (0.041) ; 46712 (0.040) ; 84234 (0.036) ; 15133 (0.029) ; 19775 (0.027) ; 66295 (0.022) ; 110639 (0.022) ; 28566 (0.021) ; 15047 (0.021) ; 6227 (0.020) ; 
9.994406683372409e-05   T=7,K=13:  84234 (0.042) ; 63772 (0.041) ; 19775 (0.040) ; 66295 (0.033) ; 15281 (0.026) ; 46712 (0.022) ; 6227 (0.021) ; 61791 (0.020) ; 110639 (0.019) ; 15047 (0.019) ; 
8.288197580703063e-05   T=8,K=13:  63772 (0.055) ; 84234 (0.054) ; 66295 (0.035) ; 6227 (0.026) ; 15281 (0.024) ; 46712 (0.022) ; 110639 (0.020) ; 15047 (0.019) ; 61791 (0.019) ; 19775 (0.018) ; 
8.803675468208602e-05   T=9,K=13:  84234 (0.070) ; 63772 (0.068) ; 15281 (0.042) ; 66295 (0.035) ; 15047 (0.020) ; 19775 (0.019) ; 61791 (0.018) ; 46712 (0.018) ; 112720 (0.016) ; 28566 (0.015) ; 
0.00015769057267004755   T=10,K=13:  63772 (0.107) ; 84234 (0.038) ; 15281 (0.033) ; 66295 (0.029) ; 15047 (0.027) ; 80505 (0.025) ; 19775 (0.022) ; 46712 (0.019) ; 61791 (0.017) ; 15133 (0.017) ; 
0.00013408343211143126   T=11,K=13:  63772 (0.158) ; 15281 (0.039) ; 84234 (0.035) ; 19775 (0.021) ; 80505 (0.021) ; 66295 (0.020) ; 55139 (0.018) ; 61791 (0.017) ; 15047 (0.015) ; 33607 (0.015) ; 
0.00011156356018824894   T=12,K=13:  63772 (0.199) ; 84234 (0.039) ; 80505 (0.029) ; 15281 (0.026) ; 55139 (0.023) ; 61791 (0.021) ; 19775 (0.019) ; 28566 (0.017) ; 66295 (0.017) ; 99647 (0.015) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=13:  63772 (0.075) ; 84234 (0.039) ; 46712 (0.028) ; 61791 (0.025) ; 66295 (0.025) ; 19775 (0.024) ; 15133 (0.019) ; 15281 (0.019) ; 67868 (0.019) ; nlsj96033 (0.018) ; 

2.980807632992481e-05   T=0,K=14:  nlsj5576 (0.068) ; 24394 (0.055) ; 43206 (0.050) ; 45996 (0.031) ; 62204 (0.030) ; 92783 (0.024) ; 102000 (0.022) ; 27847 (0.020) ; 92329 (0.019) ; 37776 (0.018) ; 
3.93934408808924e-05   T=1,K=14:  nlsj5576 (0.064) ; 24394 (0.052) ; 62204 (0.050) ; 43206 (0.038) ; 27847 (0.031) ; 102000 (0.024) ; 92783 (0.019) ; 45996 (0.019) ; 37776 (0.018) ; 35643 (0.016) ; 
4.737349031821265e-05   T=2,K=14:  nlsj5576 (0.058) ; 24394 (0.047) ; 62204 (0.040) ; 43206 (0.033) ; 102000 (0.031) ; 27847 (0.028) ; 45996 (0.024) ; 92783 (0.022) ; 35643 (0.020) ; 26196 (0.020) ; 
4.9766488042489754e-05   T=3,K=14:  62204 (0.062) ; 43206 (0.050) ; 45996 (0.030) ; nlsj5576 (0.028) ; 24394 (0.028) ; 92783 (0.027) ; 102000 (0.021) ; 27847 (0.019) ; 26196 (0.016) ; 28569 (0.015) ; 
5.515586046528894e-05   T=4,K=14:  62204 (0.054) ; 43206 (0.037) ; 73064 (0.027) ; 92783 (0.024) ; nlsj5576 (0.022) ; 45996 (0.022) ; 24394 (0.020) ; 27847 (0.018) ; 28569 (0.017) ; 102000 (0.016) ; 
7.079972936466225e-05   T=5,K=14:  62204 (0.048) ; 92783 (0.030) ; 43206 (0.029) ; 45996 (0.029) ; 27847 (0.022) ; 43357 (0.018) ; 103012 (0.016) ; 88094 (0.015) ; 28569 (0.015) ; 73748 (0.015) ; 
7.720945794294298e-05   T=6,K=14:  29809 (0.029) ; 27847 (0.027) ; 43206 (0.025) ; 62204 (0.024) ; 45996 (0.019) ; 43309 (0.019) ; 43357 (0.019) ; 102000 (0.018) ; 92783 (0.017) ; 24394 (0.017) ; 
5.7883503183451504e-05   T=7,K=14:  29809 (0.037) ; 62204 (0.035) ; 28569 (0.024) ; 27847 (0.021) ; 43357 (0.019) ; 24394 (0.018) ; 48535 (0.017) ; 102000 (0.016) ; 110734 (0.015) ; 45996 (0.015) ; 
4.93795874833027e-05   T=8,K=14:  29809 (0.030) ; 43357 (0.021) ; 52571 (0.019) ; 28569 (0.018) ; 52035 (0.018) ; 48535 (0.017) ; 45996 (0.016) ; 62204 (0.016) ; 102000 (0.016) ; 22209 (0.016) ; 
5.086579616645244e-05   T=9,K=14:  29809 (0.029) ; 22209 (0.029) ; 62204 (0.021) ; 28569 (0.019) ; 110734 (0.018) ; 43357 (0.017) ; 33494 (0.015) ; 52571 (0.015) ; 45996 (0.014) ; 80155 (0.013) ; 
