1170 documents , 1 concepts , 3436 context features (113388) 
kappaF 10.000000, kappaK 4.000000, a0 7.000000, b0 3.000000, K 15, max_docs_per_slice 2000, start -800, end 400, times 13, dT 100, I 1000


map[]

===============  per type  ===============
0.0646071891124629   T=0,K=0:  πατήρ [80011] (0.028) ; ἐνέχυρον [35485] (0.024) ; λαμβάνω [61791] (0.022) ; θάνατος [47876] (0.018) ; πλείων [83669] (0.017) ; μαρτύριον [65089] (0.015) ; Ἑλλάς [33791] (0.015) ; πάρειμι [79223] (0.014) ; δέησις [23628] (0.013) ; δίδωμι [26447] (0.012) ; 
0.11709098758009824   T=5,K=2:  μᾶλλον [64866] (0.030) ; μέγας [65552] (0.021) ; καλός [nlsj61372] (0.012) ; ἔχω [45996] (0.012) ; νεάζω [69930] (0.012) ; εὖ [43309] (0.010) ; νῦν [71308] (0.010) ; μέλλω [66173] (0.009) ; ἀμφότερος [6174] (0.008) ; οἴομαι [72610] (0.008) ; 
0.018285647878108973   T=5,K=3:  δέομαι [nlsj32160] (0.028) ; ἀνάγκη [6339] (0.016) ; ἡδονά [nlsj59172] (0.015) ; πέμπω [80557] (0.013) ; μανθάνω [64914] (0.012) ; ὁμολογέω [73742] (0.011) ; καταδείκνυμι [53873] (0.010) ; γαστήρ [21651] (0.010) ; τοσοῦτος [104421] (0.009) ; στρατηγός [97121] (0.009) ; 
0.1547465438764719   T=5,K=4:  δίδωμι [26447] (0.024) ; ποιέω [84234] (0.020) ; ἔχω [45996] (0.016) ; πόλις [84494] (0.014) ; μέγας [65552] (0.014) ; νῦν [71308] (0.013) ; εὑρίσκω [44964] (0.010) ; λαμβάνω [61791] (0.009) ; πρότερος [90504] (0.009) ; ὅμοιος [73672] (0.008) ; 
0.017015329003366535   T=5,K=5:  θεός [48291] (0.036) ; χριστός [114725] (0.032) ; πολύς [85306] (0.024) ; Ἰησοῦς [50171] (0.022) ; γίγνομαι [22209] (0.016) ; ἐλπίς [33903] (0.015) ; ψευδής [115471] (0.015) ; σκέπη [94706] (0.014) ; δίδωμι [26447] (0.013) ; υἱός [106566] (0.013) ; 
0.06894793106835415   T=5,K=6:  πολύς [85306] (0.026) ; χρῆμα [114624] (0.014) ; πράσσω [86219] (0.014) ; ἀετός [1789] (0.014) ; χρήσιμος [114651] (0.013) ; γίγνομαι [22209] (0.013) ; μᾶλλον [64866] (0.012) ; ὅμοιος [73672] (0.011) ; δῆμος [24436] (0.010) ; κέρδος [56840] (0.010) ; 
0.06834947450929327   T=5,K=7:  ἀποδίδωμι [12485] (0.025) ; ἔχω [45996] (0.023) ; τιμή [103975] (0.020) ; πολύς [85306] (0.017) ; ποιέω [84234] (0.017) ; γίγνομαι [22209] (0.011) ; εὖ [43309] (0.011) ; οἶδα [72202] (0.010) ; τρόπος [nlsj107632] (0.010) ; Ἕλλην [33819] (0.009) ; 
0.05940723226783355   T=5,K=8:  λέγω [62204] (0.022) ; ὑπομένω [108780] (0.013) ; φέρω [110598] (0.012) ; ἔχω [45996] (0.012) ; ἐρῆμος [42381] (0.012) ; καθά [51647] (0.010) ; πόλις [84494] (0.010) ; ἡδονά [nlsj59172] (0.010) ; εἴτε [31565] (0.009) ; ἐλεύθερος [33618] (0.009) ; 
0.1249836772426123   T=5,K=9:  ἔχω [45996] (0.019) ; θεός [48291] (0.018) ; μέγας [65552] (0.018) ; εἶπον [31161] (0.016) ; φημί [110639] (0.012) ; πόλις [84494] (0.011) ; πολύς [85306] (0.010) ; μάλιστα [nlsj71743] (0.010) ; καλός [nlsj61372] (0.009) ; βασιλεύς [19546] (0.009) ; 
0.03878143162046735   T=5,K=10:  πράσσω [86219] (0.019) ; γίγνομαι [22209] (0.015) ; δίδωμι [26447] (0.013) ; πληγή [83763] (0.013) ; ἀγαθός [260] (0.012) ; τέχνη [103701] (0.012) ; πατήρ [80011] (0.011) ; ἔχω [45996] (0.010) ; πολλάκις [84534] (0.009) ; ψυχή [115887] (0.009) ; 
0.04263999388883533   T=5,K=11:  λόγος [63772] (0.029) ; κατέρχομαι [55845] (0.026) ; πολύς [85306] (0.018) ; ἀνήρ [8665] (0.018) ; οἶδα [72202] (0.017) ; χαρά [113328] (0.016) ; δίδωμι [26447] (0.012) ; ἴδιος [49875] (0.012) ; διαφεύγω [26199] (0.012) ; δῆμος [24436] (0.010) ; 
0.04389726905403596   T=5,K=12:  ἔχω [45996] (0.042) ; ἔργον [42214] (0.022) ; λόγος [63772] (0.019) ; κομίζω [58790] (0.014) ; σχεδόν [101822] (0.012) ; προθυμία [87537] (0.011) ; ἀποτυγχάνω [14143] (0.010) ; ἐγγίγνομαι [29974] (0.010) ; ὁμολογέω [73742] (0.010) ; δίδωμι [26447] (0.010) ; 
0.01896743804086173   T=5,K=13:  εἶμι [nlsj177] (0.027) ; πολύς [85306] (0.025) ; μάλιστα [nlsj71743] (0.017) ; Πτολεμαῖος [91220] (0.016) ; κοινός [58429] (0.015) ; λαμβάνω [61791] (0.014) ; ἔργον [42214] (0.014) ; πόλις [84494] (0.012) ; Μάγων [nlsj7373] (0.011) ; δίδωμι [26447] (0.011) ; 
0.04022168334602568   T=5,K=14:  πρᾶγμα [86112] (0.021) ; φῖλος [111462] (0.019) ; σώζω [nlsj40132] (0.017) ; θεός [48291] (0.015) ; ἔχω [45996] (0.015) ; ἄξιος [11058] (0.015) ; ποιέω [84234] (0.013) ; μόνος [68641] (0.013) ; ἔργον [42214] (0.013) ; ὀργίζω [74777] (0.013) ; 

Time=6  
0.046636674375504734   T=6,K=0:  λαμβάνω [61791] (0.029) ; πατήρ [80011] (0.021) ; πάρειμι [79223] (0.019) ; Ἑλλάς [33791] (0.019) ; γυνή [23069] (0.015) ; πλεῖστος [83665] (0.015) ; δέησις [23628] (0.011) ; μαρτύριον [65089] (0.011) ; βάρβαρος [19346] (0.011) ; ἥσσων [47617] (0.010) ; 
0.05115427620130053   T=6,K=1:  ἔχω [45996] (0.034) ; πολύς [85306] (0.024) ; εἶπον [31161] (0.015) ; χράομαι [114548] (0.013) ; ποιέω [84234] (0.013) ; ἁγέομαι [463] (0.013) ; φιλόσοφος [111490] (0.011) ; λόγος [63772] (0.011) ; δῆμος [24436] (0.010) ; μεστός [66561] (0.009) ; 
0.06270244762397535   T=6,K=2:  μέγας [65552] (0.018) ; μᾶλλον [64866] (0.016) ; ὁρμή [75156] (0.014) ; κοινωνέω [58444] (0.011) ; καλός [nlsj61372] (0.010) ; ἔχω [45996] (0.009) ; εὖ [43309] (0.009) ; ἀμφότερος [6174] (0.009) ; νῦν [71308] (0.008) ; καταδουλόω [53934] (0.008) ; 
0.014265796471565305   T=6,K=3:  πέμπω [80557] (0.018) ; ὁμολογέω [73742] (0.017) ; δέομαι [nlsj32160] (0.017) ; ἡδονά [nlsj59172] (0.016) ; ἀνήρ [8665] (0.013) ; πόλις [84494] (0.013) ; ἀνάγκη [6339] (0.013) ; τιμωρέω [104015] (0.011) ; τοσοῦτος [104421] (0.010) ; στρατηγός [97121] (0.010) ; 
0.27813193672002146   T=6,K=4:  ἔχω [45996] (0.021) ; ποιέω [84234] (0.021) ; δίδωμι [26447] (0.020) ; πόλις [84494] (0.013) ; μέγας [65552] (0.013) ; κύριος [61056] (0.013) ; νῦν [71308] (0.010) ; ἀποδίδωμι [12485] (0.009) ; φημί [110639] (0.009) ; λαμβάνω [61791] (0.009) ; 
0.04047961947344364   T=6,K=5:  χριστός [114725] (0.028) ; πολύς [85306] (0.024) ; θεός [48291] (0.021) ; ψευδής [115471] (0.020) ; Ἰησοῦς [50171] (0.019) ; κύριος [61056] (0.018) ; ἐλπίς [33903] (0.016) ; μᾶλλον [64866] (0.015) ; γίγνομαι [22209] (0.014) ; δίδωμι [26447] (0.013) ; 
0.03177397775491048   T=6,K=6:  πολύς [85306] (0.028) ; μανθάνω [64914] (0.015) ; διάταξις [26031] (0.013) ; χρήσιμος [114651] (0.011) ; μᾶλλον [64866] (0.011) ; χρῆμα [114624] (0.011) ; γίγνομαι [22209] (0.011) ; δῆμος [24436] (0.010) ; εὐθύς [43977] (0.009) ; πάτριος [80042] (0.009) ; 
0.03312843584507432   T=6,K=7:  ποιέω [84234] (0.018) ; τιμή [103975] (0.017) ; ἔχω [45996] (0.015) ; εὖ [43309] (0.014) ; ἀποδίδωμι [12485] (0.012) ; καλός [nlsj61372] (0.011) ; λόγος [63772] (0.011) ; πρᾶγμα [86112] (0.010) ; γίγνομαι [22209] (0.010) ; οἶδα [72202] (0.010) ; 
0.0320240697764353   T=6,K=8:  λέγω [62204] (0.016) ; φέρω [110598] (0.014) ; ὑπομένω [108780] (0.013) ; εἴτε [31565] (0.013) ; ἡδονά [nlsj59172] (0.012) ; καθά [51647] (0.012) ; ἔχω [45996] (0.012) ; ἐρῆμος [42381] (0.012) ; ὅσος [75552] (0.010) ; φίλος [nlsj56179] (0.010) ; 
0.17346113829080262   T=6,K=9:  θεός [48291] (0.021) ; μέγας [65552] (0.020) ; ἔχω [45996] (0.017) ; εἶπον [31161] (0.016) ; φημί [110639] (0.015) ; πολύς [85306] (0.014) ; καλός [nlsj61372] (0.014) ; δίδωμι [26447] (0.011) ; οἶδα [72202] (0.011) ; πόλις [84494] (0.010) ; 
0.09034121120258891   T=6,K=10:  γίγνομαι [22209] (0.025) ; ἀγαθός [260] (0.015) ; δίδωμι [26447] (0.014) ; πατήρ [80011] (0.012) ; πράσσω [86219] (0.012) ; τέχνη [103701] (0.011) ; ἔχω [45996] (0.010) ; καθά [51647] (0.010) ; ἐγκρατής [30406] (0.010) ; πολλάκις [84534] (0.010) ; 
0.056773602098519574   T=6,K=11:  πολύς [85306] (0.025) ; οἶδα [72202] (0.022) ; κατέρχομαι [55845] (0.022) ; λόγος [63772] (0.018) ; δίδωμι [26447] (0.015) ; χαρά [113328] (0.014) ; διαφεύγω [26199] (0.011) ; γίγνομαι [22209] (0.011) ; ἐπαινέω [37885] (0.011) ; τυγχάνω [105829] (0.010) ; 
0.023212370462423273   T=6,K=12:  ἔχω [45996] (0.031) ; λόγος [63772] (0.017) ; ἀεί [1564] (0.017) ; καλέω [52571] (0.013) ; ἀποτυγχάνω [14143] (0.013) ; ὁμολογέω [73742] (0.011) ; ἔργον [42214] (0.010) ; ἀλάομαι [3864] (0.010) ; σχεδόν [101822] (0.010) ; κακία [52093] (0.010) ; 
0.021426512324142735   T=6,K=13:  μάλιστα [nlsj71743] (0.026) ; εἶμι [nlsj177] (0.025) ; πολύς [85306] (0.021) ; δίδωμι [26447] (0.018) ; Πτολεμαῖος [91220] (0.018) ; τρέφω [104690] (0.012) ; ἔργον [42214] (0.012) ; πόλις [84494] (0.012) ; σαφήνεια [93471] (0.011) ; τιμή [103975] (0.011) ; 
0.04448793137929162   T=6,K=14:  πρᾶγμα [86112] (0.027) ; θεός [48291] (0.022) ; γίγνομαι [22209] (0.016) ; Ἰουδαῖος [50616] (0.016) ; ἔχω [45996] (0.015) ; ὀργίζω [74777] (0.014) ; μόνος [68641] (0.014) ; μέγας [65552] (0.014) ; δίδωμι [26447] (0.013) ; ποιέω [84234] (0.013) ; 

Time=7  
0.02313443701175445   T=7,K=0:  πλεῖστος [83665] (0.027) ; Ἑλλάς [33791] (0.025) ; πάρειμι [79223] (0.023) ; πατήρ [80011] (0.018) ; λαμβάνω [61791] (0.014) ; γυνή [23069] (0.014) ; εὐνή [44534] (0.010) ; Μεγαρεύς [65542] (0.010) ; βάρβαρος [19346] (0.009) ; φέρω [110598] (0.009) ; 
0.06586874411780129   T=7,K=1:  ἔχω [45996] (0.028) ; ποιέω [84234] (0.021) ; πολύς [85306] (0.019) ; χράομαι [114548] (0.015) ; ἅπας [11583] (0.014) ; εἶπον [31161] (0.013) ; ἁγέομαι [463] (0.012) ; μέγας [65552] (0.011) ; λόγος [63772] (0.009) ; οἶδα [72202] (0.009) ; 
0.046089253616874444   T=7,K=2:  μέγας [65552] (0.019) ; μᾶλλον [64866] (0.012) ; ἔχω [45996] (0.011) ; ὁρμή [75156] (0.011) ; καλός [nlsj61372] (0.011) ; εὔνοια [44552] (0.011) ; νῦν [71308] (0.010) ; τιμή [103975] (0.008) ; ἀμφότερος [6174] (0.008) ; εὖ [43309] (0.008) ; 
0.015987109269816578   T=7,K=3:  δέομαι [nlsj32160] (0.022) ; πέμπω [80557] (0.021) ; ὁμολογέω [73742] (0.019) ; ἡδονά [nlsj59172] (0.018) ; τοσοῦτος [104421] (0.013) ; ἐφίστημι [45794] (0.012) ; σῶμα [102000] (0.011) ; ἀνάγκη [6339] (0.010) ; κρατέω [59708] (0.010) ; στρατηγός [97121] (0.010) ; 
0.1716406896846665   T=7,K=4:  πόλις [84494] (0.026) ; ἔχω [45996] (0.019) ; εὑρίσκω [44964] (0.015) ; ποιέω [84234] (0.013) ; μέγας [65552] (0.013) ; ἀποδίδωμι [12485] (0.012) ; δίδωμι [26447] (0.009) ; κύριος [61056] (0.009) ; πολύς [85306] (0.008) ; κλῆρος [57881] (0.008) ; 
0.03122880055084243   T=7,K=5:  πολύς [85306] (0.032) ; Ἰησοῦς [50171] (0.025) ; χριστός [114725] (0.022) ; δίδωμι [26447] (0.021) ; κύριος [61056] (0.019) ; θεός [48291] (0.016) ; ἐλπίς [33903] (0.013) ; μᾶλλον [64866] (0.013) ; νόμος [nlsj76838] (0.013) ; παρασκευή [78765] (0.011) ; 
0.027980088854872468   T=7,K=6:  πολύς [85306] (0.022) ; μᾶλλον [64866] (0.016) ; μανθάνω [64914] (0.014) ; δῆμος [24436] (0.013) ; ἀρόω [15388] (0.013) ; διάταξις [26031] (0.011) ; ἄξιος [11058] (0.010) ; πατήρ [80011] (0.009) ; εὐθύς [43977] (0.009) ; γίγνομαι [22209] (0.009) ; 
0.0989486091746354   T=7,K=7:  ἔχω [45996] (0.023) ; ποιέω [84234] (0.015) ; τιμή [103975] (0.014) ; λόγος [63772] (0.012) ; πολύς [85306] (0.011) ; φημί [110639] (0.011) ; οἶδα [72202] (0.011) ; ἅπας [11583] (0.010) ; καλός [nlsj61372] (0.010) ; γίγνομαι [22209] (0.010) ; 
0.051088995892868624   T=7,K=8:  ἡδονά [nlsj59172] (0.018) ; δύναμις [28569] (0.015) ; ὅσος [75552] (0.015) ; εἴτε [31565] (0.012) ; γένος [21920] (0.012) ; ἔχω [45996] (0.011) ; ὑπομένω [108780] (0.010) ; λέγω [62204] (0.010) ; φέρω [110598] (0.009) ; καθά [51647] (0.009) ; 
0.2333073546487773   T=7,K=9:  μέγας [65552] (0.021) ; οἶδα [72202] (0.021) ; καλός [nlsj61372] (0.019) ; πολύς [85306] (0.014) ; εἶπον [31161] (0.013) ; ἔχω [45996] (0.013) ; φημί [110639] (0.013) ; γίγνομαι [22209] (0.013) ; θεός [48291] (0.012) ; πόλεμος [84434] (0.012) ; 
0.06040341076847649   T=7,K=10:  μικρός [67762] (0.019) ; πράσσω [86219] (0.017) ; πολλάκις [84534] (0.015) ; ἔχω [45996] (0.015) ; γίγνομαι [22209] (0.015) ; ἀγαθός [260] (0.014) ; δίδωμι [26447] (0.010) ; καθά [51647] (0.010) ; τοσοῦτος [104421] (0.009) ; πληγή [83763] (0.009) ; 
0.09900116188736216   T=7,K=11:  οἶδα [72202] (0.027) ; βασιλεύς [19546] (0.018) ; λόγος [63772] (0.017) ; κατέρχομαι [55845] (0.017) ; πολύς [85306] (0.017) ; θεός [48291] (0.014) ; γίγνομαι [22209] (0.012) ; δίδωμι [26447] (0.011) ; χαρά [113328] (0.011) ; ἐπαινέω [37885] (0.010) ; 
0.026683913554582453   T=7,K=12:  ἔχω [45996] (0.036) ; λόγος [63772] (0.018) ; καλέω [52571] (0.016) ; ἡδονά [nlsj59172] (0.014) ; σχεδόν [101822] (0.014) ; ἐκλάμπω [32312] (0.011) ; ἀεί [1564] (0.011) ; ἀπολαμβάνω [13016] (0.011) ; διαιρέω [24847] (0.010) ; ἔργον [42214] (0.010) ; 
0.021156564422508694   T=7,K=13:  εἶμι [nlsj177] (0.026) ; Πτολεμαῖος [91220] (0.025) ; μάλιστα [nlsj71743] (0.021) ; δίδωμι [26447] (0.018) ; τιμή [103975] (0.017) ; πολύς [85306] (0.017) ; εἰσωθέω [31556] (0.016) ; βούλομαι [20621] (0.016) ; Μέτελλος [nlsj7604] (0.011) ; οὐραγία [75912] (0.011) ; 
0.02748086654416091   T=7,K=14:  θεός [48291] (0.021) ; πρᾶγμα [86112] (0.021) ; ἔχω [45996] (0.018) ; ὀργίζω [74777] (0.016) ; ποιέω [84234] (0.016) ; μόνος [68641] (0.015) ; σώζω [nlsj40132] (0.014) ; Ἰουδαῖος [50616] (0.014) ; μέγας [65552] (0.013) ; πάρειμι [79223] (0.011) ; 

Time=8  
0.03471029015969521   T=8,K=0:  πάρειμι [79223] (0.022) ; γυνή [23069] (0.019) ; Μεγαρεύς [65542] (0.019) ; πλεῖστος [83665] (0.018) ; πατήρ [80011] (0.017) ; Ἑλλάς [33791] (0.017) ; ἀπόλλυμι [13096] (0.013) ; φέρω [110598] (0.012) ; γνωτός [22546] (0.012) ; τέχνη [103701] (0.012) ; 
0.10306186949131026   T=8,K=1:  πολύς [85306] (0.027) ; ἔχω [45996] (0.026) ; ποιέω [84234] (0.026) ; λόγος [63772] (0.016) ; μέγας [65552] (0.015) ; ἅπας [11583] (0.014) ; χράομαι [114548] (0.014) ; δῆμος [24436] (0.013) ; εἶπον [31161] (0.012) ; οἶδα [72202] (0.011) ; 
0.05857795039187409   T=8,K=2:  μέγας [65552] (0.023) ; εὔνοια [44552] (0.015) ; μᾶλλον [64866] (0.012) ; καλός [nlsj61372] (0.010) ; οἴομαι [72610] (0.010) ; τιμή [103975] (0.009) ; ἔχω [45996] (0.009) ; εὖ [43309] (0.009) ; πολύς [85306] (0.009) ; χράομαι [114548] (0.008) ; 
0.06069166880034393   T=8,K=3:  ὁμολογέω [73742] (0.021) ; δέομαι [nlsj32160] (0.019) ; τοσοῦτος [104421] (0.017) ; γίγνομαι [22209] (0.014) ; ἡδονά [nlsj59172] (0.014) ; πέμπω [80557] (0.012) ; ποιέω [84234] (0.011) ; κρατέω [59708] (0.010) ; ἀνήρ [8665] (0.009) ; σῶμα [102000] (0.009) ; 
0.079732467685494   T=8,K=4:  μέγας [65552] (0.026) ; ἔχω [45996] (0.024) ; πόλις [84494] (0.023) ; ποιέω [84234] (0.013) ; δίκαιος [26886] (0.012) ; ἀποδίδωμι [12485] (0.011) ; βούλομαι [20621] (0.010) ; πολύς [85306] (0.010) ; εὑρίσκω [44964] (0.009) ; λαμβάνω [61791] (0.009) ; 
0.06925467215009208   T=8,K=5:  πολύς [85306] (0.030) ; δίδωμι [26447] (0.028) ; θεός [48291] (0.028) ; Ἰησοῦς [50171] (0.027) ; χριστός [114725] (0.022) ; γίγνομαι [22209] (0.017) ; ἐλπίς [33903] (0.016) ; κύριος [61056] (0.015) ; μᾶλλον [64866] (0.012) ; ἀμείβω [5103] (0.012) ; 
0.023613910178550697   T=8,K=6:  μᾶλλον [64866] (0.023) ; πολύς [85306] (0.016) ; μανθάνω [64914] (0.012) ; δῆμος [24436] (0.011) ; ἄξιος [11058] (0.011) ; ἀρόω [15388] (0.011) ; πράσσω [86219] (0.011) ; τιμάω [103972] (0.010) ; εὐθύς [43977] (0.010) ; γίγνομαι [22209] (0.009) ; 
0.12014863269128072   T=8,K=7:  τιμή [103975] (0.018) ; λόγος [63772] (0.018) ; γίγνομαι [22209] (0.015) ; ποιέω [84234] (0.013) ; ἔχω [45996] (0.012) ; οἶδα [72202] (0.012) ; φημί [110639] (0.012) ; θεός [48291] (0.011) ; ἅπας [11583] (0.010) ; ἔργον [42214] (0.010) ; 
0.09650985906125721   T=8,K=8:  δύναμις [28569] (0.016) ; λόγος [63772] (0.015) ; ὅσος [75552] (0.013) ; ἡδονά [nlsj59172] (0.012) ; φίλος [nlsj56179] (0.011) ; χρῆμα [114624] (0.010) ; εἴτε [31565] (0.010) ; γνώμη [22502] (0.010) ; φέρω [110598] (0.010) ; γένος [21920] (0.010) ; 
0.06888405624413953   T=8,K=9:  πολύς [85306] (0.023) ; μέγας [65552] (0.021) ; καλός [nlsj61372] (0.017) ; εἶπον [31161] (0.015) ; οἶδα [72202] (0.013) ; γίγνομαι [22209] (0.012) ; θεός [48291] (0.012) ; ἄξιος [11058] (0.012) ; πόλεμος [84434] (0.010) ; ἔχω [45996] (0.010) ; 
0.03866178477026366   T=8,K=10:  ἔχω [45996] (0.018) ; μικρός [67762] (0.015) ; δίδωμι [26447] (0.015) ; πράσσω [86219] (0.015) ; γίγνομαι [22209] (0.014) ; πολλάκις [84534] (0.012) ; ψυχή [115887] (0.012) ; θεός [48291] (0.012) ; καθά [51647] (0.012) ; ἀγαθός [260] (0.010) ; 
0.06212434294683088   T=8,K=11:  οἶδα [72202] (0.026) ; βασιλεύς [19546] (0.017) ; δίδωμι [26447] (0.015) ; πολύς [85306] (0.015) ; κατέρχομαι [55845] (0.014) ; ἀνήρ [8665] (0.014) ; λόγος [63772] (0.013) ; φυλάσσω [112559] (0.011) ; βούλομαι [20621] (0.011) ; θεός [48291] (0.011) ; 
0.10129821571965568   T=8,K=12:  ἔχω [45996] (0.028) ; σχεδόν [101822] (0.018) ; εἶπον [31161] (0.016) ; κακία [52093] (0.013) ; λόγος [63772] (0.013) ; ἡδονά [nlsj59172] (0.013) ; ἔργον [42214] (0.012) ; λαμβάνω [61791] (0.011) ; ἀεί [1564] (0.011) ; καλέω [52571] (0.010) ; 
0.025962942595148912   T=8,K=13:  Πτολεμαῖος [91220] (0.030) ; εἶμι [nlsj177] (0.029) ; εἰσωθέω [31556] (0.015) ; μάλιστα [nlsj71743] (0.014) ; βούλομαι [20621] (0.013) ; πατρῷος [80107] (0.013) ; πολύς [85306] (0.012) ; Μέτελλος [nlsj7604] (0.011) ; σώζω [nlsj40132] (0.011) ; σαφήνεια [93471] (0.011) ; 
0.05676733711406302   T=8,K=14:  ποιέω [84234] (0.024) ; μέγας [65552] (0.019) ; μόνος [68641] (0.017) ; σώζω [nlsj40132] (0.016) ; γίγνομαι [22209] (0.015) ; ἔχω [45996] (0.015) ; πάρειμι [79223] (0.015) ; πρᾶγμα [86112] (0.015) ; θεός [48291] (0.013) ; ὀργίζω [74777] (0.010) ; 

Time=9  
0.05742389564228083   T=9,K=0:  πάρειμι [79223] (0.019) ; Ἑλλάς [33791] (0.015) ; Μεγαρεύς [65542] (0.015) ; πατήρ [80011] (0.015) ; γυνή [23069] (0.014) ; τέχνη [103701] (0.011) ; Γαλάται [21480] (0.011) ; λαμβάνω [61791] (0.011) ; λαμυρός [61879] (0.010) ; γνωτός [22546] (0.010) ; 
0.057408103402020995   T=9,K=1:  πολύς [85306] (0.024) ; ἔχω [45996] (0.023) ; ποιέω [84234] (0.023) ; εἶπον [31161] (0.018) ; χράομαι [114548] (0.017) ; λόγος [63772] (0.014) ; ἐκτίνω [33014] (0.013) ; ἅπας [11583] (0.012) ; τυγχάνω [105829] (0.011) ; δῆμος [24436] (0.011) ; 
0.05552192242054384   T=9,K=2:  μέγας [65552] (0.018) ; μᾶλλον [64866] (0.012) ; οἴομαι [72610] (0.011) ; κίνδυνος [57457] (0.011) ; σῶμα [102000] (0.010) ; εὖ [43309] (0.010) ; τιμή [103975] (0.009) ; νεάζω [69930] (0.008) ; ἕτερος [43206] (0.008) ; νῦν [71308] (0.008) ; 
0.14931603332062934   T=9,K=3:  γίγνομαι [22209] (0.026) ; ὁμολογέω [73742] (0.018) ; τοσοῦτος [104421] (0.018) ; ἡδονά [nlsj59172] (0.014) ; ποιέω [84234] (0.012) ; ἡγεμών [46612] (0.011) ; δέομαι [nlsj32160] (0.010) ; Διονύσιον [27209] (0.010) ; πόλις [84494] (0.010) ; σῶμα [102000] (0.008) ; 
0.10431394977190743   T=9,K=4:  μέγας [65552] (0.029) ; ἔχω [45996] (0.028) ; πόλις [84494] (0.017) ; ποιέω [84234] (0.016) ; νικάω [70839] (0.012) ; ἄνθρωπος [8909] (0.011) ; ἀποδίδωμι [12485] (0.011) ; βούλομαι [20621] (0.010) ; κύριος [61056] (0.010) ; πόλεμος [84434] (0.010) ; 
0.04441274397181003   T=9,K=5:  Ἰησοῦς [50171] (0.031) ; δίδωμι [26447] (0.025) ; κύριος [61056] (0.021) ; πολύς [85306] (0.021) ; χριστός [114725] (0.017) ; γίγνομαι [22209] (0.016) ; ἐλπίς [33903] (0.013) ; νόμος [nlsj76838] (0.013) ; ἀρχή [15893] (0.012) ; υἱός [106566] (0.011) ; 
0.058200316467953345   T=9,K=6:  μᾶλλον [64866] (0.021) ; κομίζω [58790] (0.016) ; πολύς [85306] (0.012) ; γίγνομαι [22209] (0.012) ; ἄξιος [11058] (0.012) ; μανθάνω [64914] (0.011) ; τιμάω [103972] (0.011) ; πράσσω [86219] (0.011) ; πάτριος [80042] (0.008) ; ὑπέχω [108024] (0.008) ; 
0.08087724845977715   T=9,K=7:  λόγος [63772] (0.020) ; γίγνομαι [22209] (0.015) ; θεός [48291] (0.014) ; ἔχω [45996] (0.014) ; ποιέω [84234] (0.013) ; τιμή [103975] (0.011) ; φημί [110639] (0.010) ; ἀίω [29883] (0.009) ; νῦν [71308] (0.009) ; δέομαι [nlsj32160] (0.009) ; 
0.15187595219083191   T=9,K=8:  λόγος [63772] (0.027) ; γνώμη [22502] (0.016) ; εἴτε [31565] (0.014) ; πόλις [84494] (0.013) ; μάλιστα [nlsj71743] (0.011) ; ὅσος [75552] (0.011) ; ἅπας [11583] (0.010) ; δέομαι [nlsj32160] (0.010) ; καθά [51647] (0.010) ; φέρω [110598] (0.009) ; 
0.07949269833837265   T=9,K=9:  πολύς [85306] (0.036) ; μέγας [65552] (0.018) ; οἶδα [72202] (0.016) ; φημί [110639] (0.014) ; εἶπον [31161] (0.011) ; ἔχω [45996] (0.011) ; περισώζω [82337] (0.010) ; προστίθημι [90166] (0.010) ; ἄξιος [11058] (0.010) ; πάλιν [76910] (0.010) ; 
0.019879977821328824   T=9,K=10:  ἔχω [45996] (0.020) ; ἀγαθός [260] (0.016) ; πληγή [83763] (0.015) ; θεός [48291] (0.014) ; δίδωμι [26447] (0.014) ; μικρός [67762] (0.014) ; κύριος [61056] (0.012) ; καθά [51647] (0.012) ; γίγνομαι [22209] (0.011) ; ῥᾳδιουργία [92080] (0.011) ; 
0.020261876332069374   T=9,K=11:  φυλάσσω [112559] (0.021) ; βασιλεύς [19546] (0.020) ; λόγος [63772] (0.019) ; οἶδα [72202] (0.016) ; κατέρχομαι [55845] (0.014) ; ἀνήρ [8665] (0.012) ; δίδωμι [26447] (0.011) ; τυραννίς [105964] (0.011) ; θεός [48291] (0.011) ; ὀργή [74767] (0.009) ; 
0.054176683063794515   T=9,K=12:  ἔχω [45996] (0.033) ; σχεδόν [101822] (0.022) ; εἶπον [31161] (0.018) ; κακία [52093] (0.016) ; ἔργον [42214] (0.015) ; δίδωμι [26447] (0.015) ; λόγος [63772] (0.014) ; ἡδονά [nlsj59172] (0.012) ; φημί [110639] (0.010) ; καλέω [52571] (0.010) ; 
0.022770268416094287   T=9,K=13:  πολύς [85306] (0.021) ; εἶμι [nlsj177] (0.021) ; σαφήνεια [93471] (0.019) ; μάλιστα [nlsj71743] (0.018) ; εἰσωθέω [31556] (0.016) ; Πτολεμαῖος [91220] (0.014) ; μόνος [68641] (0.014) ; σώζω [nlsj40132] (0.013) ; Μέτελλος [nlsj7604] (0.013) ; συγκατάθεσις [97635] (0.010) ; 
