date	genre	author	work	tlg author	tlg work	sentence location	sentence id	sentence ids	sentence original	target id	sense id	disambiguation
-4	-375	Philosophy	Plato	Republic	0059	030	3.399	1739	72202 110639 15281 54399 15281 84421 86184 7915 19879 42168 86274 67853 110734 90413 14143 104586 47876 nlsj177 98925 83253 78913 53497 5607 106094	οὐκ οἶδα ἔφην ἐγώ τὰς ἁρμονίας ἀλλὰ κατάλειπε ἐκείνην τὴν ἁρμονίαν ἣ ἔν τε πολεμικῇ πράξει ὄντος ἀνδρείου καὶ ἐν πάσῃ βιαίῳ ἐργασίᾳ πρεπόντως ἂν μιμήσαιτο φθόγγους τε καὶ προσῳδίας καὶ ἀποτυχόντος ἢ εἰς τραύματα ἢ εἰς θανάτους ἰόντος ἢ εἴς τινα ἄλλην συμφορὰν πεσόντος ἐν πᾶσι τούτοις παρατεταγμένως καὶ καρτερούντως ἀμυνομένου τὴν τύχην	15281	harmonia-4.3	1
-4	-375	Philosophy	Plato	Republic	0059	030	3.399	1741	28592 15281 19879 32544 29559 45368 102117 nlsj18817 110734 67853 nlsj61373 62274	ταύτας δύο ἁρμονίας βίαιον ἑκούσιον δυστυχούντων εὐτυχούντων σωφρόνων ἀνδρείων αἵτινες φθόγγους μιμήσονται κάλλιστα ταύτας λεῖπε	15281	harmonia-4.3	1
-4	-375	Philosophy	Plato	Republic	0059	030	3.400	1759	41798 15281 29883 92783 84295 27764 77627 19563 19972 92783 nlsj11198 59314 7917	ἑπόμενον γὰρ δὴ ταῖς ἁρμονίαις ἂν ἡμῖν εἴη τὸ περὶ ῥυθμούς μὴ ποικίλους αὐτοὺς διώκειν μηδὲ παντοδαπὰς βάσεις ἀλλὰ βίου ῥυθμοὺς ἰδεῖν κοσμίου τε καὶ ἀνδρείου τίνες εἰσίν	15281	harmonia-4.3	1
-4	-375	Philosophy	Plato	Republic	0059	030	3.400	1761	92783 42214 116416 15281 112217	οἵτινες δ’ ἂν εἶεν οὗτοι οἱ ῥυθμοί σὸν ἔργον ὥσπερ τὰς ἁρμονίας φράσαι	15281	harmonia-4.3	2
-4	-375	Philosophy	Plato	Republic	0059	030	3.400	1763	104655 30866 19563 83683 116416 110734 103248 72153 15281 47964 31161	ὅτι μὲν γὰρ τρί’ ἄττα ἐστὶν εἴδη ἐξ ὧν αἱ βάσεις πλέκονται ὥσπερ ἐν τοῖς φθόγγοις τέτταρα ὅθεν αἱ πᾶσαι ἁρμονίαι τεθεαμένος ἂν εἴποιμι	15281	harmonia-4.3	1
-4	-375	Philosophy	Plato	Republic	0059	030	3.400	1774	65757 45003 15537 52571 62204 41798 73706 34855 43462 7369 116408 92783 15281 63772 116416 15618 62204 63772	ἀλλὰ μὴν τὸ εὔρυθμόν γε καὶ τὸ ἄρρυθμον τὸ μὲν τῇ καλῇ λέξει ἕπεται ὁμοιούμενον τὸ δὲ τῇ ἐναντίᾳ καὶ τὸ εὐάρμοστον καὶ ἀνάρμοστον ὡσαύτως εἴπερ ῥυθμός γε καὶ ἁρμονία λόγῳ ὥσπερ ἄρτι ἐλέγετο ἀλλὰ μὴ λόγος τούτοις	15281	harmonia-4.3	2
-4	-375	Philosophy	Plato	Republic	0059	030	3.401	1791	nlsj5738 61056 68890 105550 nlsj71743 53956 nlsj553 115887 92783 15281 42713 14568 110598 45251 84234 45252 75005 104690 34848	ἆρ’ οὖν ἦν δ’ ἐγώ ὦ Γλαύκων τούτων ἕνεκα κυριωτάτη ἐν μουσικῇ τροφή ὅτι μάλιστα καταδύεται εἰς τὸ ἐντὸς τῆς ψυχῆς ὅ τε ῥυθμὸς καὶ ἁρμονία καὶ ἐρρωμενέστατα ἅπτεται αὐτῆς φέροντα τὴν εὐσχημοσύνην καὶ ποιεῖ εὐσχήμονα ἐάν τις ὀρθῶς τραφῇ εἰ δὲ μή τοὐναντίον	15281	harmonia-4.3	2
-4	-375	Philosophy	Plato	Republic	0059	030	3.411	1991	nlsj80462 68890 79526 55467 55595 115887 28 116416 115186 nlsj77146 62204 22346 64791 nlsj96932 15281 67901 21602 11106 26046 19972 73277 90504 49397 45996 116416 94033 64815 114651 18788 nlsj99416 84234	οὐκοῦν ὅταν μέν τις μουσικῇ παρέχῃ καταυλεῖν καὶ καταχεῖν τῆς ψυχῆς διὰ τῶν ὤτων ὥσπερ διὰ χώνης ἃς νυνδὴ ἡμεῖς ἐλέγομεν τὰς γλυκείας τε καὶ μαλακὰς καὶ θρηνώδεις ἁρμονίας καὶ μινυρίζων τε καὶ γεγανωμένος ὑπὸ τῆς ᾠδῆς διατελῇ τὸν βίον ὅλον οὗτος τὸ μὲν πρῶτον εἴ τι θυμοειδὲς εἶχεν ὥσπερ σίδηρον ἐμάλαξεν καὶ χρήσιμον ἐξ ἀχρήστου καὶ σκληροῦ ἐποίησεν	15281	harmonia-4.3	1
-4	-375	Philosophy	Plato	Republic	0059	030	4.430	2394	36229 nlsj11198 98979 15281 89131 64866 90504	καὶ ὥς γε ἐντεῦθεν ἰδεῖν συμφωνίᾳ τινὶ καὶ ἁρμονίᾳ προσέοικεν μᾶλλον ἢ τὰ πρότερον	15281	harmonia-4.3	1
-4	-375	Philosophy	Plato	Republic	0059	030	4.431	2424	74735 39331 64948 15618 15281 102115 73706	ὁρᾷς οὖν ἦν δ’ ἐγώ ὅτι ἐπιεικῶς ἐμαντευόμεθα ἄρτι ὡς ἁρμονίᾳ τινὶ ἡ σωφροσύνη ὡμοίωται	15281	harmonia-4.3α	1
-4	-375	Philosophy	Plato	Republic	0059	030	4.441	2674	116416 62204 68890 22975 59660 98982 84234 41271 104690 63772 52571 64512 9014 78437 47022 15281 92783	ἆρ’ οὖν οὐχ ὥσπερ ἐλέγομεν μουσικῆς καὶ γυμναστικῆς κρᾶσις σύμφωνα αὐτὰ ποιήσει τὸ μὲν ἐπιτείνουσα καὶ τρέφουσα λόγοις τε καλοῖς καὶ μαθήμασιν τὸ δὲ ἀνιεῖσα παραμυθουμένη ἡμεροῦσα ἁρμονίᾳ τε καὶ ῥυθμῷ	15281	harmonia-4.3	2
-4	-375	Philosophy	Plato	Republic	0059	030	4.443	2711	4076 37776 26887 37720 86184 nlsj553 4076 29883 4509 86219 85250 115887 21920 72254 43309 103922 16051 59295 nlsj56179 22209 99507 104655 116416 75308 104698 15281 17050 69982 106988 66494 66838 105829 99631 77574 35983 22209 85306 102117 15274 86219 46646 86219 114624 60368 102000 48372 84513 49875 98298 46613 74127 26886 nlsj61372 86184 37405 nlsj40132 99368 95641 40983 86184 41018 1397 86184 1564 64002 4860 nlsj105619 40983 28002	τὸ δέ γε ἀληθές τοιοῦτόν τι ἦν ὡς ἔοικεν ἡ δικαιοσύνη ἀλλ’ οὐ περὶ τὴν ἔξω πρᾶξιν τῶν αὑτοῦ ἀλλὰ περὶ τὴν ἐντός ὡς ἀληθῶς περὶ ἑαυτὸν καὶ τὰ ἑαυτοῦ μὴ ἐάσαντα τἀλλότρια πράττειν ἕκαστον ἐν αὑτῷ μηδὲ πολυπραγμονεῖν πρὸς ἄλληλα τὰ ἐν τῇ ψυχῇ γένη ἀλλὰ τῷ ὄντι τὰ οἰκεῖα εὖ θέμενον καὶ ἄρξαντα αὐτὸν αὑτοῦ καὶ κοσμήσαντα καὶ φίλον γενόμενον ἑαυτῷ καὶ συναρμόσαντα τρία ὄντα ὥσπερ ὅρους τρεῖς ἁρμονίας ἀτεχνῶς νεάτης τε καὶ ὑπάτης καὶ μέσης καὶ εἰ ἄλλα ἄττα μεταξὺ τυγχάνει ὄντα πάντα ταῦτα συνδήσαντα καὶ παντάπασιν ἕνα γενόμενον ἐκ πολλῶν σώφρονα καὶ ἡρμοσμένον οὕτω δὴ πράττειν ἤδη ἐάν τι πράττῃ ἢ περὶ χρημάτων κτῆσιν ἢ περὶ σώματος θεραπείαν ἢ καὶ πολιτικόν τι ἢ περὶ τὰ ἴδια συμβόλαια ἐν πᾶσι τούτοις ἡγούμενον καὶ ὀνομάζοντα δικαίαν μὲν καὶ καλὴν πρᾶξιν ἣ ἂν ταύτην τὴν ἕξιν σῴζῃ τε καὶ συναπεργάζηται σοφίαν δὲ τὴν ἐπιστατοῦσαν ταύτῃ τῇ πράξει ἐπιστήμην ἄδικον δὲ πρᾶξιν ἣ ἂν ἀεὶ ταύτην λύῃ ἀμαθίαν δὲ τὴν ταύτῃ αὖ ἐπιστατοῦσαν δόξαν	15281	harmonia-4.3	1
-4	-375	Philosophy	Plato	Republic	0059	030	7.522	4293	110639 10545 22975 67868 30811 76586 112551 15281 43461 41018 77928 92783 45000 63772 43206 1192 30811 45996 75552 69057 63772 75552 4083	ἀλλ’ ἦν ἐκείνη γ’ ἔφη ἀντίστροφος τῆς γυμναστικῆς εἰ μέμνησαι ἔθεσι παιδεύουσα τοὺς φύλακας κατά τε ἁρμονίαν εὐαρμοστίαν τινά οὐκ ἐπιστήμην παραδιδοῦσα καὶ κατὰ ῥυθμὸν εὐρυθμίαν ἔν τε τοῖς λόγοις ἕτερα τούτων ἀδελφὰ ἔθη ἄττα ἔχουσα καὶ ὅσοι μυθώδεις τῶν λόγων καὶ ὅσοι ἀληθινώτεροι ἦσαν	15281	harmonia-4.3	2
-4	-375	Philosophy	Plato	Republic	0059	030	7.531	4524	72202 15281 43206 84234	ἢ οὐκ οἶσθ’ ὅτι καὶ περὶ ἁρμονίας ἕτερον τοιοῦτον ποιοῦσι	15281	harmonia-4.3	2
-4	-375	Philosophy	Plato	Republic	0059	030	7.531	4528	64703 31037 22209 83797 83822 22209 55917 36931 3824 114404 80140 31037 110639 62204 110639 nlsj77146 15281 42648	ἵνα δὲ μὴ μακροτέρα ἡ εἰκὼν γίγνηται πλήκτρῳ τε πληγῶν γιγνομένων καὶ κατηγορίας πέρι καὶ ἐξαρνήσεως καὶ ἀλαζονείας χορδῶν παύομαι τῆς εἰκόνος καὶ οὔ φημι τούτους λέγειν ἀλλ’ ἐκείνους οὓς ἔφαμεν νυνδὴ περὶ ἁρμονίας ἐρήσεσθαι	15281	harmonia-4.3	1
-4	-375	Philosophy	Plato	Republic	0059	030	8.546	4779	41432 91377 80542 98051 28592 15281 79526 105198 17478 51148 50917 31642 104412 51089 88023 31642 15047 25262 92378 80542 nlsj32160 31236 15509 28592 31642 60535 104806	ὧν ἐπίτριτος πυθμὴν πεμπάδι συζυγεὶς δύο ἁρμονίας παρέχεται τρὶς αὐξηθείς τὴν μὲν ἴσην ἰσάκις ἑκατὸν τοσαυτάκις τὴν δὲ ἰσομήκη μὲν τῇ προμήκη δέ ἑκατὸν μὲν ἀριθμῶν ἀπὸ διαμέτρων ῥητῶν πεμπάδος δεομένων ἑνὸς ἑκάστων ἀρρήτων δὲ δυοῖν ἑκατὸν δὲ κύβων τριάδος	15281	harmonia-4.3α	1
-4	-375	Philosophy	Plato	Republic	0059	030	9.591	5809	38547 31161 102000 37405 105550 48770 4602 nlsj59172 41416 36165 104685 46123 106205 20097 86293 51358 106209 nlsj61372 102103 66173 1564 102000 15281 115887 98979 15274 110114	ἔπειτά γ’ εἶπον τὴν τοῦ σώματος ἕξιν καὶ τροφὴν οὐχ ὅπως τῇ θηριώδει καὶ ἀλόγῳ ἡδονῇ ἐπιτρέψας ἐνταῦθα τετραμμένος ζήσει ἀλλ’ οὐδὲ πρὸς ὑγίειαν βλέπων οὐδὲ τοῦτο πρεσβεύων ὅπως ἰσχυρὸς ἢ ὑγιὴς ἢ καλὸς ἔσται ἐὰν μὴ καὶ σωφρονήσειν μέλλῃ ἀπ’ αὐτῶν ἀλλ’ ἀεὶ τὴν ἐν τῷ σώματι ἁρμονίαν τῆς ἐν τῇ ψυχῇ ἕνεκα συμφωνίας ἁρμοττόμενος φανεῖται	15281	harmonia-4.3α	1
-4	-375	Philosophy	Plato	Republic	0059	030	10.601	5981	72610 84250 110639 115055 103701 74126 92329 41685 nlsj47344 67853 43206 63772 48579 27847 95384 62204 67260 92783 15281 77699 43309 27847 62204 97115	οὕτω δὴ οἶμαι καὶ τὸν ποιητικὸν φήσομεν χρώματα ἄττα ἑκάστων τῶν τεχνῶν τοῖς ὀνόμασι καὶ ῥήμασιν ἐπιχρωματίζειν αὐτὸν οὐκ ἐπαΐοντα ἀλλ’ ἢ μιμεῖσθαι ὥστε ἑτέροις τοιούτοις ἐκ τῶν λόγων θεωροῦσι δοκεῖν ἐάντε περὶ σκυτοτομίας τις λέγῃ ἐν μέτρῳ καὶ ῥυθμῷ καὶ ἁρμονίᾳ πάνυ εὖ δοκεῖν λέγεσθαι ἐάντε περὶ στρατηγίας ἐάντε περὶ ἄλλου ὁτουοῦν	15281	harmonia-4.3β	1
-4	-375	Philosophy	Plato	Republic	0059	030	10.617	6323	72852 31236 15281 98976	ἐκ πασῶν δὲ ὀκτὼ οὐσῶν μίαν ἁρμονίαν συμφωνεῖν	15281	harmonia-4.3	1
-4	-375	Philosophy	Plato	Republic	0059	030	10.617	6324	51800 51148 104698 49203 49266 6339 nlsj7921 62789 96454 56991 45996 62143 58066 nlsj1605 106707 93560 15281 62143 22209 58066 nlsj1605 66173	ἄλλας δὲ καθημένας πέριξ δι’ ἴσου τρεῖς ἐν θρόνῳ ἑκάστην θυγατέρας τῆς ἀνάγκης Μοίρας λευχειμονούσας στέμματα ἐπὶ τῶν κεφαλῶν ἐχούσας Λάχεσίν τε καὶ Κλωθὼ καὶ Ἄτροπον ὑμνεῖν πρὸς τὴν τῶν Σειρήνων ἁρμονίαν Λάχεσιν μὲν τὰ γεγονότα Κλωθὼ δὲ τὰ ὄντα Ἄτροπον δὲ τὰ μέλλοντα	15281	harmonia-4.3β	1
-4	-375	Philosophy	Plato	Symposium	0059	011	187	263	31236 110639 26197 98894 116416 15281 104311 64165	τὸ ἓν γάρ φησι διαφερόμενον αὐτὸ αὑτῷ συμφέρεσθαι ὥσπερ ἁρμονίαν τόξου τε καὶ λύρας	15281	harmonia-1	2
-4	-375	Philosophy	Plato	Symposium	0059	011	187	264	85306 4587 15281 110114 26197 26197	ἔστι δὲ πολλὴ ἀλογία ἁρμονίαν φάναι διαφέρεσθαι ἢ ἐκ διαφερομένων ἔτι εἶναι	15281	harmonia-4.3	2
-4	-375	Philosophy	Plato	Symposium	0059	011	187	266	26197 74378 19477 15281 29883	οὐ γὰρ δήπου ἐκ διαφερομένων γε ἔτι τοῦ ὀξέος καὶ βαρέος ἁρμονία ἂν εἴη	15281	harmonia-4.3	1
-4	-375	Philosophy	Plato	Symposium	0059	011	187	267	15281 98979 98979 73748 73748 26197 26197 1522	ἡ γὰρ ἁρμονία συμφωνία ἐστίν συμφωνία δὲ ὁμολογία τις ὁμολογίαν δὲ ἐκ διαφερομένων ἕως ἂν διαφέρωνται ἀδύνατον εἶναι	15281	harmonia-4.3	1
-4	-375	Philosophy	Plato	Symposium	0059	011	187	270	68891 15281 92783 42854 41018	καὶ ἔστιν αὖ μουσικὴ περὶ ἁρμονίαν καὶ ῥυθμὸν ἐρωτικῶν ἐπιστήμη	15281	harmonia-4.3	1
-4	-375	Philosophy	Plato	Symposium	0059	011	187	271	101445 15281 nlsj97867 112989 42854 24619 27393 42650 36165	καὶ ἐν μέν γε αὐτῇ τῇ συστάσει ἁρμονίας τε καὶ ῥυθμοῦ οὐδὲν χαλεπὸν τὰ ἐρωτικὰ διαγιγνώσκειν οὐδὲ ὁ διπλοῦς ἔρως ἐνταῦθά πω ἔστιν	15281	harmonia-4.3	1
-4	-375	Philosophy	Plato	Symposium	0059	011	187	272	nlsj32160 8909 55622 92783 15281 84234 nlsj73061 52571 114548 75005 84234 66187 67260 76570 52571 36165 112989 260 24394 nlsj32160	ἀλλ’ ἐπειδὰν δέῃ πρὸς τοὺς ἀνθρώπους καταχρῆσθαι ῥυθμῷ τε καὶ ἁρμονίᾳ ἢ ποιοῦντα ὃ δὴ μελοποιίαν καλοῦσιν ἢ χρώμενον ὀρθῶς τοῖς πεποιημένοις μέλεσί τε καὶ μέτροις ὃ δὴ παιδεία ἐκλήθη ἐνταῦθα δὴ καὶ χαλεπὸν καὶ ἀγαθοῦ δημιουργοῦ δεῖ	15281	harmonia-4.3	1
-4	-375	Philosophy	Plato	Symposium	0059	011	188	277	116293 35672 101445 66561 6174 59314 105829 42840 nlsj77146 62204 48479 115972 71620 106263 15281 59660 61791 102117 46804 110598 43863 106205 8909 nlsj114757 112769 1377	ἐπεὶ καὶ ἡ τῶν ὡρῶν τοῦ ἐνιαυτοῦ σύστασις μεστή ἐστιν ἀμφοτέρων τούτων καὶ ἐπειδὰν μὲν πρὸς ἄλληλα τοῦ κοσμίου τύχῃ ἔρωτος ἃ νυνδὴ ἐγὼ ἔλεγον τά τε θερμὰ καὶ τὰ ψυχρὰ καὶ ξηρὰ καὶ ὑγρά καὶ ἁρμονίαν καὶ κρᾶσιν λάβῃ σώφρονα ἥκει φέροντα εὐετηρίαν τε καὶ ὑγίειαν ἀνθρώποις καὶ τοῖς ἄλλοις ζῴοις τε καὶ φυτοῖς καὶ οὐδὲν ἠδίκησεν	15281	harmonia-4.3α	1
-4	-375	Philosophy	Plato	Theaetetus	0059	006	145	100	16667 15281 63724	καὶ τῶν περὶ ἀστρονομίαν τε καὶ ἁρμονίας καὶ λογισμούς	15281	harmonia-4.3	2
-4	-375	Philosophy	Plato	Theaetetus	0059	006	175	837	28566 104399 nlsj78244 24988 6227 45794 39151 33607 15281 63772 61791 75005 106707 nlsj96033 8665 43598 19972 101976 80327 62204 116416 83756 31192 52332 33426 8909 29883	ὁ δ’ αὖ τὰ μὲν τοιαῦτα πάντα δυναμένου τορῶς τε καὶ ὀξέως διακονεῖν ἀναβάλλεσθαι δὲ οὐκ ἐπισταμένου ἐπιδέξια ἐλευθερίως οὐδέ γ’ ἁρμονίαν λόγων λαβόντος ὀρθῶς ὑμνῆσαι θεῶν τε καὶ ἀνδρῶν εὐδαιμόνων βίον εἰ πάντας ὦ Σώκρατες πείθοις ἃ λέγεις ὥσπερ ἐμέ πλείων ἂν εἰρήνη καὶ κακὰ ἐλάττω κατ’ ἀνθρώπους εἴη	15281	harmonia-4.4	1
-4	-355	Philosophy	Plato	Laws	0059	034	2.654	514	nlsj114757 45996 2668 57466 102381 16954 92783 74126 15281	τὰ μὲν οὖν ἄλλα ζῷα οὐκ ἔχειν αἴσθησιν τῶν ἐν ταῖς κινήσεσιν τάξεων οὐδὲ ἀταξιῶν οἷς δὴ ῥυθμὸς ὄνομα καὶ ἁρμονία	15281	harmonia-4.3	1
-4	-355	Philosophy	Plato	Laws	0059	034	2.655	545	68890 101851 65975 35360 92783 15281 68890 45003 43462 nlsj54188 66187 101851 11691 116416 114445 11691 75005 110662	ἀλλ’ ἐν γὰρ μουσικῇ καὶ σχήματα μὲν καὶ μέλη ἔνεστιν περὶ ῥυθμὸν καὶ ἁρμονίαν οὔσης τῆς μουσικῆς ὥστε εὔρυθμον μὲν καὶ εὐάρμοστον εὔχρων δὲ μέλος ἢ σχῆμα οὐκ ἔστιν ἀπεικάσαντα ὥσπερ οἱ χοροδιδάσκαλοι ἀπεικάζουσιν ὀρθῶς φθέγγεσθαι	15281	harmonia-4.3	1
