223 documents , 1 concepts , 1072 context features (ἄγγελος) 
kappaF 100.000000, kappaK 2.000000, a0 1.000000, b0 1.000000, K 8, max_docs_per_slice 2000, start -700, end 350, times 11, dT 100, I 1000


map[]

===============  per type  ===============
0.3206009107563932   T=0,K=0:  θεός (0.039) ; πέμπω (0.024) ; πόλις (0.021) ; μέγας (0.016) ; ζάω (0.015) ; Ἑρμῆς (0.012) ; τέσσαρες (0.012) ; κῆρυξ (0.011) ; πυνθάνομαι (0.010) ; Κύπρις (0.009) ; 
0.03075311121523842   T=10,K=1:  θεός (0.030) ; πέμπω (0.028) ; Ἰησοῦς (0.014) ; πρότερος (0.013) ; ἱερεύς (0.010) ; στέλλω (0.010) ; κύδιμος (0.010) ; ἄνθρωπος (0.010) ; εἶπον (0.010) ; διακενῆς (0.009) ; 
0.9626985187036872   T=10,K=2:  ἅμα (0.035) ; σύγκλητος (0.019) ; λαός (0.019) ; Ξέρξης (0.019) ; οὐρανός (0.017) ; Λακεδαιμόνιος (0.017) ; θεός (0.016) ; ἐσθίω (0.015) ; παραθλίβω (0.013) ; ἀποστέλλω (0.013) ; 
0.0019681163480057312   T=10,K=3:  ἀποστέλλω (0.044) ; τάχος (0.016) ; ἔρχομαι (0.015) ; πέμπω (0.014) ; ἀγροτήρ (0.013) ; δέος (0.012) ; θεός (0.011) ; ἐνθύμησις (0.010) ; παῖς (0.010) ; ἕκτος (0.010) ; 
0.0008593079313767443   T=10,K=4:  φανερός (0.027) ; Ἡράκλειος (0.025) ; θύρα (0.020) ; ἐξέρχομαι (0.018) ; πρᾶξις (0.012) ; ἀποστέλλω (0.012) ; πρίν (0.011) ; εἰρηνικός (0.011) ; δυνάστης (0.010) ; ὅπλον (0.010) ; 
0.003635275042594766   T=10,K=5:  βασιλεύς (0.045) ; λόγος (0.025) ; ἔργον (0.024) ; λέγω (0.018) ; ζώιον (0.017) ; κύριος (0.015) ; ἀφικνέομαι (0.014) ; θεός (0.014) ; πόλις (0.013) ; Σελινοῦντος (0.011) ; 
6.207685808548283e-05   T=10,K=6:  κύριος (0.035) ; εἶπον (0.032) ; πρότερος (0.019) ; λέγω (0.017) ; θεός (0.013) ; Ἀθήναια (0.013) ; λαλέω (0.012) ; ὄρνις (0.011) ; καταγράφω (0.011) ; λαλάζω (0.011) ; 
2.1590822445919353e-05   T=10,K=7:  πέμπω (0.058) ; ἀπόλλυμι (0.031) ; σημεῖον (0.018) ; ἀποκτείνω (0.013) ; γίγνομαι (0.012) ; κλαίω (0.011) ; ἐθέλω (0.011) ; ἐπιτέλλω (0.010) ; κτίσις (0.010) ; δεύτερος (0.009) ; 

Time=10  
0.519850997806614   T=10,K=0:  θεός (0.031) ; μέγας (0.023) ; πόλις (0.020) ; τέσσαρες (0.017) ; πυνθάνομαι (0.014) ; πέμπω (0.013) ; ζάω (0.012) ; κῆρυξ (0.010) ; ἀπογράφω (0.009) ; Ἑρμῆς (0.009) ; 
0.047876573509570634   T=10,K=1:  θεός (0.030) ; πέμπω (0.028) ; Ἰησοῦς (0.014) ; πρότερος (0.013) ; ἱερεύς (0.010) ; στέλλω (0.010) ; κύδιμος (0.010) ; ἄνθρωπος (0.010) ; εἶπον (0.010) ; διακενῆς (0.009) ; 
0.027932818241075148   T=10,K=2:  ἅμα (0.035) ; σύγκλητος (0.019) ; λαός (0.019) ; Ξέρξης (0.019) ; οὐρανός (0.017) ; Λακεδαιμόνιος (0.017) ; θεός (0.016) ; ἐσθίω (0.015) ; παραθλίβω (0.013) ; ἀποστέλλω (0.013) ; 
0.05815419262784711   T=10,K=3:  ἀποστέλλω (0.044) ; τάχος (0.016) ; ἔρχομαι (0.015) ; πέμπω (0.014) ; ἀγροτήρ (0.013) ; δέος (0.012) ; θεός (0.011) ; ἐνθύμησις (0.010) ; παῖς (0.010) ; ἕκτος (0.010) ; 
4.431413195570919e-07   T=10,K=4:  φανερός (0.027) ; Ἡράκλειος (0.025) ; θύρα (0.020) ; ἐξέρχομαι (0.018) ; πρᾶξις (0.012) ; ἀποστέλλω (0.012) ; πρίν (0.011) ; εἰρηνικός (0.011) ; δυνάστης (0.010) ; ὅπλον (0.010) ; 
0.3441525065279429   T=10,K=5:  βασιλεύς (0.045) ; λόγος (0.025) ; ἔργον (0.024) ; λέγω (0.018) ; ζώιον (0.017) ; κύριος (0.015) ; ἀφικνέομαι (0.014) ; θεός (0.014) ; πόλις (0.013) ; Σελινοῦντος (0.011) ; 
0.0014614811691247853   T=10,K=6:  κύριος (0.035) ; εἶπον (0.032) ; πρότερος (0.019) ; λέγω (0.017) ; θεός (0.013) ; Ἀθήναια (0.013) ; λαλέω (0.012) ; ὄρνις (0.011) ; καταγράφω (0.011) ; λαλάζω (0.011) ; 
0.0005709869765058514   T=10,K=7:  πέμπω (0.058) ; ἀπόλλυμι (0.031) ; σημεῖον (0.018) ; ἀποκτείνω (0.013) ; γίγνομαι (0.012) ; κλαίω (0.011) ; ἐθέλω (0.011) ; ἐπιτέλλω (0.010) ; κτίσις (0.010) ; δεύτερος (0.009) ; 



-----------------------
 kappa_c 0.102565 , kappa_f 100.000000
